company_name,arabic_name,sector,sub_sector,city,country,website,email,phone,linkedin_url,employees,founded_year,description,is_startup,is_listed,tags
Pearl Dental Clinics,عيادات بيرل لطب الأسنان,Health Care,Dental Clinics / Premium Dental Chain,Riyadh,Saudi Arabia,https://www.pearldental.com.sa,contact@pearldental.com.sa,N/A,N/A,51-200,2010,"Pearl Dental Clinics is a premium dental chain operating across Saudi Arabia, specializing in cosmetic dentistry, smile makeovers, implants, and orthodontic treatments. The group is known for its state-of-the-art facilities and highly experienced dental specialists. Pearl Dental targets high-end clientele seeking premium dental aesthetics and restorative care.",False,False,"Premium Dental, Cosmetic Dentistry, Smile Makeover, Implants, Riyadh"
Takalam,تكلم,Health Care,Online Mental Health & Therapy,Riyadh,Saudi Arabia,https://takalam.com,N/A,N/A,https://www.linkedin.com/company/takalam,11-50,2020,"Takalam is a Saudi-based digital mental health platform connecting Arabic-speaking users with licensed therapists and counselors via secure online sessions. The platform offers text, voice, and video therapy in Arabic, making professional mental health support more accessible across the region. It is one of the pioneering mental health startups to emerge from the Saudi ecosystem.",True,False,"mental health, online therapy, telehealth, Arabic, counseling, digital health"
Nafsy,نفسي,Health Care,Mental Health App & Self-Care,Riyadh,Saudi Arabia,https://nafsy.app,N/A,N/A,https://www.linkedin.com/company/nafsy-app,11-50,2021,"Nafsy is a Saudi mental wellness mobile application offering self-care tools, mood tracking, guided meditations, and access to licensed therapists in Arabic. The app is designed specifically for Arabic-speaking users seeking emotional support and psychological well-being resources. Nafsy has gained traction as one of the leading consumer mental health apps in the GCC region.",True,False,"mental wellness, self-care, meditation, mood tracking, Arabic app, mobile health"
Shezlong,شزلونج,Health Care,Online Psychological Counseling,Riyadh,Saudi Arabia,https://shezlong.com,N/A,N/A,https://www.linkedin.com/company/shezlong,51-100,2016,"Shezlong is the Arab world's first online psychological counseling platform, originally founded in Egypt and now operating extensively across Saudi Arabia. It connects patients with certified psychologists and psychiatrists through virtual sessions in Arabic. The platform serves thousands of users across MENA seeking confidential, professional mental health support.",True,False,"online counseling, psychiatry, psychology, telehealth, MENA, Arabic mental health"
Welnss,ولنس,Health Care,Corporate Wellness & Mental Health,Riyadh,Saudi Arabia,https://welnss.com,N/A,N/A,https://www.linkedin.com/company/welnss,11-50,2021,"Welnss is a Saudi corporate wellness startup providing mental health, fitness, and well-being programs tailored for organizations and their employees. The platform delivers data-driven employee wellness solutions including mental health assessments, coaching, and engagement tools. It targets HR departments and enterprises looking to improve workforce productivity and well-being in Saudi Arabia.",True,False,"corporate wellness, employee wellbeing, mental health, HR tech, B2B health, Saudi Vision 2030"
I Am Hear,أنا هنا,Health Care,Mental Health Support Platform,Riyadh,Saudi Arabia,https://iamhear.com,N/A,N/A,N/A,1-10,2022,"I Am Hear is a Saudi-based mental health startup focused on providing emotional support and peer-to-peer mental wellness connections for individuals in the Kingdom. The platform aims to reduce the stigma surrounding mental health in the Arab world by offering a safe, anonymous space for users to share and seek support. It targets youth and young professionals across Saudi Arabia.",True,False,"peer support, emotional wellness, mental health, youth, anonymous platform, stigma reduction"
Moodli,مودلي,Health Care,Mental Health & Mood Wellness App,Jeddah,Saudi Arabia,https://www.moodli.me,N/A,N/A,N/A,1-10,2022,"Moodli is a Saudi wellness startup offering a mood-tracking and mental well-being mobile application designed for Arabic-speaking users. The app uses cognitive behavioral therapy (CBT) techniques and daily check-ins to help users manage stress, anxiety, and emotional fluctuations. Moodli targets individuals seeking a self-guided mental wellness journey without clinical intervention.",True,False,"mood tracking, CBT, mental wellness, self-help, Arabic app, anxiety management"
Sehatuk,صحتك,Health Care,Digital Mental & Behavioral Health,Riyadh,Saudi Arabia,https://www.sehatuk.sa,N/A,N/A,https://www.linkedin.com/company/sehatuk,11-50,2020,"Sehatuk is a Saudi digital health startup offering holistic health and mental wellness services including online consultations with psychologists, life coaches, and behavioral health specialists. The platform promotes integrated well-being by combining physical, mental, and emotional health resources in one place. Sehatuk operates under Saudi Arabia's growing digital health regulatory framework supported by the Ministry of Health.",True,False,"digital health, behavioral health, mental wellness, life coaching, telehealth, holistic care"
Noon,نون,Consumer Discretionary,E-Commerce Marketplace,Riyadh,Saudi Arabia,https://www.noon.com,care@noon.com,+966 55 210 0003,https://www.linkedin.com/company/noon-com,"5,000–10,000",2016,"Noon is one of the Middle East's largest homegrown e-commerce platforms, offering millions of products across categories including electronics, fashion, beauty, and groceries. It operates across Saudi Arabia, UAE, and Egypt with same-day delivery, buy-now-pay-later, and cash-on-delivery options. Noon also runs a seller marketplace and digital services arm (noon Pay, noon Food).",False,False,"E-Commerce, Marketplace, Fashion, Electronics, Grocery, MENA"
Jarir Bookstore,مكتبة جرير,Consumer Discretionary,"Retail & E-Commerce (Books, Electronics, Stationery)",Riyadh,Saudi Arabia,https://www.jarir.com,N/A,+966 56 289 5000,https://www.linkedin.com/company/jarir-bookstore,"10,000+",1979,"Jarir Bookstore is one of Saudi Arabia's most recognized retail chains and e-commerce destinations, selling books, electronics, computers, tablets, printers, and office supplies. It operates over 60 showrooms across the GCC alongside a fully integrated online storefront. Jarir is publicly listed on the Saudi Stock Exchange (Tadawul).",False,True,"Books, Electronics, Retail, E-Commerce, Stationery, Listed"
Extra (United Electronics Co.),اكسترا,Consumer Discretionary,Consumer Electronics Retail & E-Commerce,Riyadh,Saudi Arabia,https://www.extra.com,N/A,N/A,https://www.linkedin.com/company/united-electronics-company-extra,"5,000–10,000",2003,"Extra (United Electronics Co.) is a leading Saudi consumer electronics and home appliances retailer operating both physical stores and a robust e-commerce platform. The company offers a wide range of products including smartphones, TVs, cameras, air conditioners, and gaming equipment from top global brands. It is listed on the Saudi Stock Exchange (Tadawul) and has a strong omnichannel retail presence across the Kingdom.",False,True,"Electronics, Home Appliances, Retail, E-Commerce, Omnichannel, Listed"
Namshi,نمشي,Consumer Discretionary,Online Fashion & Lifestyle Retail,Riyadh,Saudi Arabia,https://www.namshi.com,N/A,N/A,https://www.linkedin.com/company/namshi,"500–1,000",2011,"Namshi is a leading online fashion and lifestyle retailer serving Saudi Arabia and the broader MENA region, offering thousands of styles across clothing, footwear, and accessories. Acquired by Noon in 2019, it continues to operate as a standalone brand catering to fashion-forward consumers. The platform is known for its curated selection of international and regional brands with fast delivery and easy returns.",False,False,"Fashion, Lifestyle, E-Commerce, Apparel, MENA, Noon Group"
SACO,ساكو,Consumer Discretionary,Home Improvement & DIY Retail,Riyadh,Saudi Arabia,https://www.saco.sa,N/A,N/A,https://www.linkedin.com/company/saco,"1,000–5,000",1981,"SACO (Saudi Arabia Co.) is a leading home improvement and DIY retail chain in Saudi Arabia, offering products in tools, hardware, garden, outdoor, and home décor categories. The company operates an integrated e-commerce platform alongside its brick-and-mortar stores across the Kingdom. SACO is a subsidiary of the Olayan Group and serves both individual consumers and trade professionals.",False,False,"Home Improvement, DIY, Hardware, Retail, E-Commerce, Olayan Group"
H Mall (Homzmart),هوم زمارت,Consumer Discretionary,Online Home Furniture & Décor,Riyadh,Saudi Arabia,https://www.hmall.com,N/A,N/A,https://www.linkedin.com/company/homzmart,200–500,2020,"Homzmart (HMall) is a Saudi-based e-commerce platform specialized in home furniture, décor, and lifestyle products, connecting customers with thousands of sellers across the region. The platform raised significant venture funding and rapidly expanded its product catalogue across Saudi Arabia and Egypt. It targets the growing demand for online home furnishing in the MENA market.",True,False,"Home Furniture, Décor, E-Commerce, Marketplace, Startup, MENA"
Floward,فلاورد,Consumer Discretionary,Online Flowers & Gifting E-Commerce,Kuwait City / Riyadh,Saudi Arabia,https://www.floward.com,N/A,N/A,https://www.linkedin.com/company/floward,"500–1,000",2017,"Floward is a leading online flowers and gifting platform operating across Saudi Arabia and the wider MENA region, delivering fresh flowers, plants, cakes, and curated gifts. The company has a strong technology-first approach and operates its own supply chain and delivery network. It has raised over $27M in funding and serves multiple cities across the Gulf with same-day delivery.",True,False,"Flowers, Gifting, E-Commerce, Delivery, Startup, MENA"
Sivvi,سيفي,Consumer Discretionary,Online Fashion Retail,Riyadh,Saudi Arabia,https://www.sivvi.com,N/A,+966 54 059 0000,https://www.linkedin.com/company/sivvi,200–500,2013,"Sivvi is an online fashion retailer targeting consumers in Saudi Arabia and the UAE, offering a curated selection of clothing, shoes, and accessories from popular international and regional brands. The platform is known for its regular sales, discount promotions, and fast regional delivery. Sivvi operates as part of the Emerging Markets Property Group (EMPG) digital retail ecosystem.",False,False,"Fashion, Apparel, E-Commerce, Discount Retail, GCC, Online Shopping"
Al-Baik,البيك,Consumer Discretionary,Quick Service Restaurants / Fast Food,Jeddah,Saudi Arabia,https://www.albaik.com,N/A,N/A,https://www.linkedin.com/company/al-baik,"5,000–10,000",1974,"Al-Baik is one of Saudi Arabia's most iconic and beloved fast food chains, renowned for its crispy fried chicken and shrimp. Founded in Jeddah in 1974, it has expanded to over 100 branches across the Kingdom. It is exclusively operated in Saudi Arabia and remains privately owned.",False,False,"Fast Food, Fried Chicken, Saudi Brand, QSR, Halal"
